Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,MACD,Signal_Line,RSI_14,BB_Upper,BB_Lower
2023-03-24,16945.05,17109.45,16917.35,17076.2,228000,17276.16,17625.06,-190.05,-177.73,29.08,17793.7,16758.61
2023-04-03,17398.05,17428.05,17312.75,17427.95,230200,17218.19,17542.02,-110.08,-160.18,59.28,17755.59,16680.78
2023-04-12,17812.4,17825.75,17717.25,17759.55,232800,17230.8,17503.03,54.43,-48.51,81.55,17802.47,16659.13
2023-04-20,17624.45,17684.45,17584.35,17638.6,215100,17389.94,17508.95,85.88,42.63,78.38,18028.0,16751.89
2023-04-27,17915.05,17931.6,17797.9,17813.1,241400,17569.72,17504.15,114.7,81.35,73.03,18126.52,17012.92
2023-05-05,18069.0,18216.95,18055.45,18117.3,239700,17812.29,17524.52,183.68,141.45,60.48,18230.29,17394.29
2023-05-12,18314.8,18342.75,18194.55,18273.75,241700,17969.41,17580.04,212.66,186.56,78.4,18499.07,17439.74
2023-05-19,18203.4,18218.1,18060.4,18186.15,260900,18107.52,17665.35,161.75,185.11,55.76,18551.23,17663.81
2023-05-26,18499.35,18508.55,18333.15,18368.35,198700,18252.67,17739.46,156.16,164.28,62.58,18477.95,18027.38
2023-06-02,18534.1,18573.7,18478.4,18550.85,270900,18360.74,17890.12,168.94,170.5,56.2,18643.52,18077.95
2023-06-09,18563.4,18676.65,18555.4,18655.9,221800,18443.74,18047.07,160.33,168.64,62.55,18792.09,18095.38
2023-06-16,18826.0,18864.7,18710.5,18723.3,272800,18563.1,18203.31,158.4,160.09,61.59,18868.23,18257.96
2023-06-23,18665.5,18756.4,18647.1,18741.85,210600,18667.97,18314.32,134.76,152.33,53.39,18881.16,18454.77
2023-07-03,19322.55,19345.1,19234.4,19246.5,226100,18778.15,18445.41,184.48,151.5,76.12,19165.93,18390.36
2023-07-10,19355.9,19435.85,19327.1,19400.35,268200,18970.91,18607.55,244.02,209.72,72.85,19578.09,18363.73
2023-07-17,19711.45,19731.85,19562.95,19612.15,268700,19167.2,18745.27,256.49,234.18,84.91,19835.14,18499.25
2023-07-24,19672.35,19782.75,19658.3,19748.45,265600,19422.86,18895.7,273.67,266.23,60.59,20079.07,18766.64
2023-07-31,19753.8,19772.75,19597.6,19666.35,295100,19599.17,19042.07,210.16,241.3,62.07,19972.54,19225.81
2023-08-07,19597.3,19620.45,19524.8,19576.85,216600,19638.35,19161.82,112.72,173.08,44.83,19957.35,19319.35
2023-08-14,19434.55,19465.85,19257.9,19383.95,243900,19643.15,19258.24,51.76,107.29,39.95,19939.39,19346.9
2023-08-22,19396.45,19443.5,19381.3,19417.1,208700,19540.73,19334.5,-4.99,41.17,35.19,19823.03,19258.42
2023-08-29,19342.65,19377.9,19309.1,19374.85,307400,19452.05,19397.65,-32.59,-2.38,36.52,19693.79,19210.32
2023-09-05,19574.9,19587.05,19525.75,19564.65,256800,19421.26,19463.14,-2.38,-15.26,55.7,19634.04,19208.48
2023-09-12,19993.2,20110.35,19914.65,20110.15,328100,19498.18,19546.25,112.18,43.35,74.98,19947.96,19048.39
2023-09-20,19901.4,20050.65,19878.85,19980.75,378100,19671.66,19614.8,171.58,127.51,70.83,20324.49,19018.83
2023-09-27,19716.45,19730.7,19554.0,19637.05,203600,19758.02,19633.98,66.3,104.33,54.51,20289.68,19226.36
2023-10-05,19545.75,19576.95,19487.3,19521.85,234900,19784.62,19607.85,-17.95,36.87,30.17,20240.24,19329.01
2023-10-12,19794.0,19843.3,19772.65,19822.7,217900,19750.3,19606.7,9.21,7.67,51.96,20195.28,19305.31
2023-10-19,19624.7,19681.8,19512.35,19545.2,230300,19659.79,19623.38,10.93,13.69,53.83,19870.69,19448.9
2023-10-27,19047.25,19076.15,18926.65,18928.75,205200,19528.73,19588.21,-140.56,-55.07,32.62,20056.33,19001.13
2023-11-03,19230.6,19276.25,19210.9,19241.0,189500,19423.78,19561.07,-155.4,-126.23,34.96,20067.72,18779.85
2023-11-10,19425.35,19451.3,19329.45,19351.85,152200,19354.86,19567.82,-59.98,-98.03,46.47,19908.81,18800.91
2023-11-20,19694.0,19756.45,19670.5,19731.15,173800,19340.86,19591.22,46.27,-21.63,75.02,19865.9,18815.81
2023-11-28,19889.7,19916.85,19800.0,19844.65,229600,19502.39,19589.9,104.98,53.22,81.4,20066.77,18938.01
2023-12-05,20855.1,20864.05,20711.15,20808.9,421000,19825.69,19622.68,276.4,157.04,94.44,20647.65,19003.73
2023-12-12,20906.4,21037.9,20867.15,21018.55,244900,20207.15,19747.47,386.71,299.61,89.77,21302.77,19111.52
2023-12-19,21453.1,21505.05,21337.75,21477.65,249800,20613.52,19922.77,451.08,386.2,90.2,21818.69,19408.35
2023-12-27,21654.75,21675.75,21495.8,21497.65,256500,21001.97,20090.57,412.76,403.31,71.68,21885.38,20118.56
2024-01-01,21741.9,21834.35,21680.85,21727.75,154000,21239.69,20209.72,423.76,413.99,71.87,21911.88,20567.5
2024-01-02,21665.8,21755.6,21555.65,21751.35,263700,21288.64,20249.62,410.51,413.29,72.49,21933.32,20643.96
2024-01-03,21517.35,21677.0,21500.35,21661.1,311900,21321.75,20287.47,383.61,407.35,66.27,21940.17,20703.33
2024-01-04,21658.6,21685.65,21564.55,21605.8,339200,21357.8,20329.79,369.43,399.77,63.98,21965.92,20749.68
2024-01-05,21710.8,21749.6,21629.2,21705.75,309300,21398.28,20378.37,358.27,391.47,58.59,21985.85,20810.71
2024-01-08,21513.0,21763.95,21492.9,21747.6,231500,21425.46,20426.19,329.67,379.11,52.88,21978.79,20872.13
2024-01-09,21544.85,21724.45,21517.85,21653.6,228600,21452.85,20479.94,306.05,364.5,52.8,21969.95,20935.75
2024-01-10,21618.7,21641.85,21448.65,21529.3,217000,21488.46,20531.37,289.94,349.59,66.64,21941.21,21035.72
2024-01-11,21647.2,21726.5,21593.75,21688.0,212500,21524.5,20581.49,276.29,334.93,64.73,21896.38,21152.63
2024-01-12,21894.55,21928.25,21715.15,21773.55,294700,21560.1,20637.79,282.18,324.38,68.36,21930.49,21189.71
2024-01-15,22097.45,22115.55,21963.55,22053.15,345500,21592.14,20699.96,299.76,319.45,70.56,22029.63,21154.64
2024-01-16,22032.3,22124.15,21969.8,22080.5,292400,21622.82,20757.94,304.93,316.55,63.04,22093.87,21151.77
2024-01-17,21571.95,21851.5,21550.45,21647.25,456000,21628.76,20804.76,268.77,306.99,44.2,22093.76,21163.76
2024-01-18,21462.25,21539.4,21285.55,21414.2,387300,21644.37,20845.77,228.64,291.32,42.71,22060.07,21228.66
2024-01-19,21622.4,21670.6,21575.0,21615.2,343100,21662.73,20890.09,207.36,274.53,47.01,22036.34,21289.13
2024-01-23,21238.8,21750.25,21192.6,21716.7,449700,21657.2,20926.0,157.72,251.17,40.73,22052.96,21261.45
2024-01-24,21453.95,21482.35,21137.2,21185.25,407500,21657.83,20967.17,134.2,227.78,48.66,22052.18,21263.49
2024-01-25,21352.6,21459.0,21247.05,21454.6,418100,21642.73,21005.71,106.16,203.45,43.43,22060.05,21225.41
2024-01-29,21737.6,21763.25,21429.6,21433.1,376700,21640.67,21051.59,113.69,185.5,50.5,22055.57,21225.77
2024-01-30,21522.1,21813.05,21501.8,21775.75,375100,21630.21,21088.53,101.11,168.62,50.17,22046.03,21214.39
2024-01-31,21725.7,21741.35,21448.85,21487.25,410600,21629.4,21127.74,106.33,156.16,53.17,22044.37,21214.43
2024-02-01,21697.45,21832.95,21658.75,21780.65,332500,21630.98,21167.05,106.97,146.32,51.4,22046.77,21215.19
2024-02-02,21853.8,22126.8,21805.55,21812.75,442800,21647.8,21210.25,118.71,140.8,53.52,22071.39,21224.21
2024-02-05,21771.7,21964.3,21726.95,21921.05,440800,21653.46,21250.01,120.02,136.64,47.78,22080.66,21226.26
2024-02-06,21929.4,21951.4,21737.55,21825.2,371000,21664.39,21292.36,132.25,135.77,46.92,22108.61,21220.16
2024-02-07,21930.5,22053.3,21860.15,22045.05,346300,21685.26,21334.93,140.41,136.69,48.09,22138.68,21231.85
2024-02-08,21717.95,22011.05,21665.3,22009.65,491100,21693.92,21373.4,128.25,135.01,53.03,22142.63,21245.21
2024-02-09,21782.5,21804.45,21629.9,21727.0,349200,21702.11,21411.25,122.41,132.49,56.77,22151.02,21253.2
2024-02-12,21616.05,21831.7,21574.75,21800.8,287400,21700.55,21441.64,103.17,126.62,49.87,22150.48,21250.62
2024-02-13,21743.25,21766.8,21543.35,21664.3,365800,21692.98,21473.84,97.06,120.71,61.92,22134.18,21251.79
2024-02-14,21840.05,21870.85,21530.2,21578.15,359100,21680.11,21505.29,98.89,116.35,59.66,22085.17,21275.06
2024-02-15,21910.75,21953.85,21794.8,21906.55,345400,21674.04,21529.77,104.84,114.04,64.18,22060.04,21288.03
2024-02-16,22040.7,22068.65,21968.95,22020.3,343900,21697.47,21553.48,118.67,114.97,58.85,22113.16,21281.79
2024-02-19,22122.25,22186.65,22021.05,22103.45,0,21730.47,21577.17,134.66,118.91,69.01,22171.55,21289.4
2024-02-20,22196.95,22215.6,22045.85,22099.2,295700,21759.2,21603.09,151.61,125.45,66.25,22243.38,21275.03
2024-02-21,22055.05,22249.4,21997.95,22248.85,364500,21800.01,21624.8,151.84,130.72,61.44,22234.55,21365.48
2024-02-22,22217.45,22252.5,21875.25,22081.55,343500,21838.19,21649.21,163.25,137.23,61.58,22278.83,21397.55
2024-02-23,22212.7,22297.5,22186.1,22290.0,226000,21881.19,21675.33,169.95,143.77,64.78,22288.94,21473.45
2024-02-26,22122.05,22202.15,22075.15,22169.2,207800,21900.42,21699.25,166.03,148.22,56.76,22315.84,21485.0
2024-02-27,22198.35,22218.25,22085.65,22090.2,252200,21934.23,21719.56,167.15,152.01,58.93,22329.6,21538.86
2024-02-28,21951.15,22229.15,21915.85,22214.1,203000,21945.5,21729.45,146.41,150.89,57.6,22328.5,21562.5
2024-02-29,21982.8,22060.55,21860.65,21935.2,360200,21959.77,21740.73,131.01,146.91,56.67,22324.69,21594.85
2024-03-01,22338.75,22353.3,22047.75,22048.3,351500,21984.02,21758.44,145.85,146.7,71.36,22382.22,21585.81
2024-03-04,22405.6,22440.9,22358.3,22403.5,298800,22015.71,21783.55,161.15,149.59,70.3,22442.64,21588.79
2024-03-05,22356.3,22416.9,22269.15,22371.25,296200,22037.06,21805.58,167.36,153.14,66.3,22487.83,21586.28
2024-03-06,22474.05,22497.2,22224.35,22327.5,312300,22064.24,21828.07,179.72,158.46,67.27,22551.99,21576.48
2024-03-07,22493.55,22525.65,22430.0,22505.3,379900,22103.02,21849.12,188.9,164.55,64.89,22598.12,21607.91
2024-03-11,22332.65,22526.6,22307.25,22517.5,277900,22130.52,21862.67,181.11,167.86,56.58,22611.58,21649.47
2024-03-12,22335.7,22452.55,22256.0,22334.45,299200,22166.51,21873.81,173.19,168.93,54.54,22589.71,21743.3
2024-03-13,21997.7,22446.75,21905.65,22432.2,493300,22179.23,21879.14,138.05,162.75,48.34,22562.25,21796.21
2024-03-14,22146.65,22204.6,21917.5,21982.55,426700,22194.56,21887.23,120.82,154.36,47.93,22543.44,21845.67
2024-03-15,22023.35,22120.9,21931.7,22064.85,661500,22200.19,21894.39,96.11,142.71,44.82,22533.05,21867.32
2024-03-18,22055.7,22123.7,21916.55,21990.1,356300,22200.94,21905.15,78.24,129.82,48.13,22532.36,21869.52
2024-03-19,21817.45,21978.3,21793.1,21946.45,344200,22185.7,21908.33,44.34,112.72,40.15,22557.88,21813.52
2024-03-20,21839.1,21930.9,21710.2,21843.9,312400,22167.8,21910.9,19.0,93.98,46.72,22570.84,21764.77
2024-03-21,22011.95,22080.95,21941.3,21989.9,353200,22165.65,21920.87,12.72,77.73,50.79,22571.67,21759.63
2024-03-22,22096.75,22180.7,21883.3,21932.2,388700,22159.61,21931.91,14.42,65.06,42.33,22565.98,21753.25
2024-03-26,22004.7,22073.2,21947.55,21947.9,328400,22149.21,21939.63,8.24,53.7,37.49,22560.48,21737.95
2024-03-27,22123.65,22193.6,22052.85,22053.95,409100,22149.29,21949.16,12.8,45.52,43.04,22560.54,21738.05
2024-03-28,22326.9,22516.0,22163.6,22163.6,410500,22155.72,21957.81,32.44,42.9,45.81,22574.15,21737.3
2024-04-01,22462.0,22529.95,22427.75,22455.0,0,22181.26,21965.1,58.23,45.97,49.16,22609.37,21753.16
2024-04-02,22453.3,22497.6,22388.15,22458.8,289500,22204.79,21973.52,77.08,52.19,53.5,22638.64,21770.94
2024-04-03,22434.65,22521.1,22346.5,22385.7,309600,22209.58,21990.77,89.48,59.65,52.85,22651.71,21767.46
2024-04-04,22514.65,22619.0,22303.8,22592.1,401000,22215.04,22011.82,104.56,68.63,67.48,22669.85,21760.23
2024-04-05,22513.7,22537.6,22427.6,22486.4,242200,22222.91,22029.65,115.11,77.93,63.79,22693.2,21752.62
2024-04-08,22666.3,22697.3,22550.35,22578.35,227600,22232.52,22058.2,134.23,89.19,73.64,22731.41,21733.63
2024-04-09,22642.75,22768.4,22612.25,22765.1,232400,22239.98,22081.97,145.81,100.51,71.72,22759.35,21720.61
2024-04-10,22753.8,22775.7,22673.7,22720.25,276800,22261.04,22110.0,162.08,112.82,88.24,22828.18,21693.9
2024-04-12,22519.4,22726.45,22503.75,22677.4,357200,22270.22,22125.63,154.27,121.11,73.67,22848.3,21692.15
2024-04-15,22272.5,22427.45,22259.55,22339.05,355500,22283.96,22140.64,126.71,122.23,58.62,22847.65,21720.27
2024-04-16,22147.9,22213.75,22079.45,22125.3,317300,22284.02,22149.09,93.73,116.53,51.65,22847.65,21720.4
2024-04-18,21995.85,22326.5,21961.7,22212.35,456900,22282.65,22155.05,54.69,104.16,49.73,22849.08,21716.22
2024-04-19,22147.0,22179.55,21777.65,21861.5,362500,22287.22,22160.92,35.54,90.44,50.71,22847.38,21727.05
2024-04-22,22336.4,22375.65,22198.15,22336.9,279300,22313.16,22172.21,35.24,79.4,50.29,22827.94,21798.38
2024-04-23,22368.0,22447.55,22349.45,22447.05,231500,22339.61,22180.98,37.12,70.94,46.92,22803.69,21875.52
2024-04-24,22402.4,22476.45,22384.0,22421.55,235900,22359.13,22190.42,40.92,64.94,48.36,22797.31,21920.95
2024-04-25,22570.35,22625.95,22305.25,22316.9,475000,22382.81,22207.47,56.83,63.32,53.99,22812.39,21953.23
2024-04-26,22419.95,22620.4,22385.55,22620.4,329900,22403.57,22220.22,56.64,61.98,47.33,22794.61,22012.53
2024-04-29,22643.4,22655.8,22441.9,22475.55,292000,22429.56,22240.77,73.68,64.32,53.25,22811.24,22047.88
2024-04-30,22604.85,22783.35,22568.4,22679.65,361900,22443.46,22258.0,83.11,68.08,48.37,22829.62,22057.3
2024-05-02,22648.2,22710.5,22567.85,22567.85,445900,22452.77,22274.16,93.01,73.07,50.14,22849.64,22055.9
2024-05-03,22475.85,22794.7,22348.05,22766.35,438100,22453.9,22285.46,85.96,75.65,42.91,22850.9,22056.89
2024-05-06,22442.7,22588.8,22409.45,22561.6,320300,22454.3,22293.5,76.81,75.88,47.82,22851.24,22057.36
2024-05-07,22302.5,22499.05,22232.05,22489.75,297800,22443.69,22297.11,57.59,72.22,50.91,22845.15,22042.23
2024-05-08,22302.5,22368.65,22185.2,22231.2,277400,22433.13,22299.22,41.87,66.15,55.06,22837.94,22028.32
2024-05-09,21957.5,22307.75,21932.4,22224.8,331300,22397.69,22297.27,1.55,53.23,48.89,22839.01,21956.37
2024-05-10,22055.2,22131.3,21950.3,21990.95,265800,22368.31,22294.02,-22.26,38.13,47.25,22819.06,21917.56
2024-05-13,22104.05,22131.65,21821.05,22027.95,278200,22335.82,22291.85,-36.76,23.15,42.39,22762.62,21909.03
2024-05-14,22217.85,22270.05,22081.25,22112.9,230200,22320.75,22293.77,-38.63,10.8,45.33,22741.5,21900.0
2024-05-15,22200.55,22297.55,22151.75,22255.6,231900,22317.15,22293.81,-41.03,0.43,43.66,22740.85,21893.45
2024-05-16,22403.85,22432.25,22054.55,22319.2,368900,22329.95,22302.86,-26.23,-4.9,44.88,22747.55,21912.35
2024-05-17,22466.1,22502.15,22345.65,22415.25,242700,22353.46,22312.53,-9.36,-5.79,51.5,22743.93,21962.99
2024-05-21,22529.05,22591.1,22404.55,22404.55,347600,22372.56,22316.34,8.98,-2.84,45.85,22757.85,21987.28
2024-05-22,22597.8,22629.5,22483.15,22576.6,290300,22385.63,22320.18,28.73,3.47,49.75,22783.29,21987.98
2024-05-23,22967.65,22993.6,22577.45,22614.1,369800,22415.61,22332.41,73.38,17.45,59.2,22890.58,21940.65
2024-05-24,22957.1,23026.4,22908.0,22930.75,261900,22443.35,22342.07,106.68,35.3,65.29,22976.31,21910.39
2024-05-27,22932.45,23110.8,22871.2,23038.95,260000,22461.45,22350.85,129.59,54.16,65.65,23035.59,21887.32
2024-05-28,22888.15,22998.55,22858.5,22977.15,217900,22484.86,22361.96,142.53,71.83,69.93,23089.26,21880.47
2024-05-29,22704.7,22825.5,22685.45,22762.75,269900,22487.93,22369.34,136.41,84.75,62.17,23096.32,21879.54
2024-05-30,22488.65,22705.75,22417.0,22617.45,373400,22482.12,22379.15,112.83,90.36,67.43,23088.02,21876.22
2024-05-31,22530.7,22653.75,22465.1,22568.1,572100,22476.24,22386.84,96.42,91.58,66.19,23077.63,21874.86
2024-06-03,23263.9,23338.7,23062.3,23337.9,569400,22515.65,22411.65,140.95,101.45,76.94,23212.59,21818.7
2024-06-04,21884.5,23179.5,21281.45,23179.5,1006100,22487.74,22408.22,64.2,94.0,45.12,23239.53,21735.94
2024-06-05,22620.35,22670.4,21791.95,22128.35,638500,22503.63,22424.28,62.03,87.61,55.07,23252.37,21754.89
2024-06-06,22821.4,22910.15,22642.6,22798.6,480400,22529.58,22443.93,75.67,85.22,55.05,23284.9,21774.25
2024-06-07,23290.15,23320.2,22789.05,22821.85,473600,22596.21,22469.49,122.88,92.75,59.07,23373.84,21818.58
2024-06-10,23259.2,23411.9,23227.15,23319.15,304400,22656.41,22492.74,156.0,105.4,58.1,23444.04,21868.77
2024-06-11,23264.85,23389.45,23206.65,23283.75,305200,22714.45,22517.94,180.63,120.45,57.5,23501.78,21927.11
2024-06-12,23322.95,23441.95,23295.95,23344.45,295600,22769.7,22541.93,202.49,136.86,54.3,23565.36,21974.04
2024-06-13,23398.9,23481.05,23353.9,23480.95,268300,22829.62,22563.37,223.38,154.16,55.26,23625.3,22033.94
2024-06-14,23465.6,23490.4,23334.25,23464.95,223100,22882.71,22583.44,242.51,171.83,56.28,23700.16,22065.26
2024-06-18,23557.9,23579.05,23499.7,23570.8,272200,22937.3,22605.53,262.11,189.89,57.81,23782.94,22091.65
2024-06-19,23516.0,23664.0,23412.9,23629.85,328800,22986.64,22627.16,271.13,206.14,59.78,23847.04,22126.25
2024-06-20,23567.0,23624.0,23442.6,23586.15,280300,23035.1,22648.21,279.17,220.74,63.54,23912.3,22157.91
2024-06-21,23501.1,23667.1,23398.2,23661.15,609900,23061.78,22667.95,277.04,232.0,62.11,23962.46,22161.09
2024-06-24,23537.85,23558.1,23350.0,23382.3,239400,23090.81,22685.39,275.14,240.63,54.14,24014.44,22167.19
2024-06-25,23721.3,23754.15,23562.05,23577.1,298100,23130.26,22706.96,285.15,249.54,93.44,24092.0,22168.52
2024-06-26,23868.8,23889.9,23670.45,23723.1,287800,23179.29,22729.26,301.52,259.93,90.91,24187.91,22170.67
2024-06-27,24044.5,24087.45,23805.4,23881.55,515200,23246.28,22759.76,324.91,272.93,90.75,24299.18,22193.38
2024-06-28,24010.6,24174.0,23985.8,24085.9,354800,23322.38,22794.52,336.84,285.71,83.8,24364.66,22280.09
2024-07-01,24141.95,24164.0,23992.7,23992.95,0,23402.94,22834.4,352.82,299.13,87.85,24436.62,22369.26
2024-07-02,24123.85,24236.35,24056.4,24228.75,0,23445.94,22876.96,359.88,311.28,86.44,24525.78,22366.1
2024-07-03,24286.5,24309.15,24207.1,24291.75,0,23566.04,22919.75,374.28,323.88,87.55,24426.72,22705.35
2024-07-04,24302.15,24401.0,24281.0,24369.95,251200,23650.13,22959.07,382.55,335.61,86.93,24448.13,22852.13
2024-07-05,24323.85,24363.0,24168.85,24213.35,298400,23725.25,22998.18,386.4,345.77,86.43,24476.26,22974.24
2024-07-08,24320.55,24344.6,24240.55,24329.45,266300,23776.77,23036.55,384.75,353.57,85.02,24543.31,23010.22
2024-07-09,24433.2,24443.6,24331.9,24351.0,250500,23835.47,23073.8,388.05,360.46,89.55,24614.83,23056.11
2024-07-10,24324.45,24461.05,24141.8,24459.85,292300,23888.45,23111.89,377.55,363.88,81.11,24648.3,23128.6
2024-07-11,24315.95,24402.65,24193.75,24396.55,306400,23938.1,23145.34,364.34,363.97,85.12,24671.68,23204.52
2024-07-12,24502.15,24592.2,24331.15,24387.95,325800,23993.26,23183.29,364.69,364.11,86.82,24722.03,23264.49
2024-07-15,24586.7,24635.05,24522.75,24587.6,305400,24049.32,23222.06,367.55,364.8,85.75,24779.66,23318.98
2024-07-16,24613.0,24661.25,24587.65,24615.9,283200,24102.07,23264.8,367.7,365.38,84.16,24835.37,23368.77
2024-07-18,24800.85,24837.75,24504.45,24543.8,350900,24166.31,23311.97,378.62,368.03,84.33,24908.5,23424.13
2024-07-19,24530.9,24854.8,24508.15,24853.8,343800,24214.51,23356.53,361.32,366.69,69.45,24916.95,23512.07
2024-07-22,24509.25,24595.2,24362.3,24445.75,324200,24264.92,23400.67,341.92,361.73,64.96,24892.51,23637.33
2024-07-23,24479.05,24582.55,24074.2,24568.9,436400,24311.98,23451.1,320.42,353.47,64.32,24843.87,23780.09
2024-07-24,24413.5,24504.25,24307.25,24444.95,366600,24346.59,23498.27,294.69,341.72,55.56,24801.1,23892.08
2024-07-25,24406.1,24426.15,24210.8,24230.95,391800,24373.45,23544.31,270.59,327.49,54.58,24768.71,23978.19
2024-07-26,24834.85,24861.15,24410.9,24423.35,383800,24412.97,23596.65,282.82,318.56,66.57,24827.33,23998.61
2024-07-29,24836.1,24999.75,24774.6,24943.3,355000,24454.24,23649.36,289.28,312.7,66.74,24864.28,24044.21
2024-07-30,24857.3,24971.75,24798.65,24839.4,385000,24490.01,23698.43,292.74,308.71,64.64,24910.02,24070.0
2024-07-31,24951.15,24984.6,24856.5,24886.7,333600,24531.38,23748.13,299.6,306.89,71.86,24962.36,24100.4
2024-08-01,25010.9,25078.3,24956.4,25030.95,431300,24567.6,23797.77,306.32,306.77,73.41,25032.36,24102.83
2024-08-02,24717.7,24851.9,24686.85,24789.0,345000,24588.37,23840.16,284.71,302.36,56.77,25040.15,24136.6
2024-08-05,24055.6,24350.05,23893.7,24302.85,487000,24574.96,23861.92,211.72,284.23,37.76,25073.33,24076.6
2024-08-06,23992.55,24382.6,23960.4,24189.85,312300,24558.56,23882.63,147.09,256.8,35.94,25110.85,24006.28
2024-08-07,24297.5,24337.7,24184.9,24289.4,317600,24551.78,23909.93,119.1,229.26,39.17,25113.8,23989.76
2024-08-08,24117.0,24340.5,24079.7,24248.55,311900,24541.4,23934.51,81.42,199.69,40.73,25128.2,23954.61
2024-08-09,24367.5,24419.75,24311.2,24386.85,215100,24543.98,23967.77,70.95,173.94,47.12,25127.05,23960.92
2024-08-12,24347.0,24472.8,24212.1,24320.05,279900,24536.22,24004.93,60.3,151.22,47.31,25125.73,23946.72
2024-08-13,24139.0,24359.95,24116.5,24342.35,239700,24513.84,24037.1,34.68,127.91,44.71,25128.73,23898.95
2024-08-14,24143.75,24196.5,24099.7,24184.4,303300,24490.38,24054.7,14.59,105.25,44.94,25124.83,23855.92
2024-08-16,24541.15,24563.9,24204.5,24334.85,271600,24477.39,24107.83,30.39,90.28,44.27,25095.51,23859.27
2024-08-19,24572.65,24638.8,24522.95,24636.35,243600,24479.48,24146.87,44.93,81.21,44.92,25098.64,23860.32
2024-08-20,24698.85,24734.3,24607.2,24648.9,238300,24488.96,24184.42,65.88,78.14,47.06,25115.8,23862.12
2024-08-21,24770.2,24787.95,24654.5,24680.55,257100,24503.52,24214.02,87.23,79.96,46.62,25142.79,23864.25
2024-08-22,24811.5,24867.35,24784.45,24863.4,220300,24523.42,24245.07,106.26,85.22,46.25,25175.54,23871.3
2024-08-23,24823.15,24858.4,24771.65,24845.4,206800,24544.27,24276.24,120.89,92.35,52.22,25207.18,23881.36
2024-08-26,25010.6,25043.8,24874.7,24906.1,210300,24553.06,24309.99,145.93,103.07,75.14,25236.52,23869.59
2024-08-27,25017.75,25073.1,24973.65,25024.8,223300,24562.14,24342.37,164.45,115.35,77.81,25265.97,23858.31
2024-08-28,25052.35,25129.6,24964.65,25030.8,220400,24571.89,24374.1,179.85,128.25,74.0,25297.99,23845.79
2024-08-29,25151.95,25192.9,24998.5,25035.3,354000,24581.93,24405.98,197.81,142.16,84.68,25335.16,23828.7
2024-08-30,25235.9,25268.35,25199.4,25249.7,638200,24593.18,24440.38,216.32,156.99,82.76,25379.39,23806.98
2024-09-02,25278.7,25333.65,25235.5,25333.6,222800,24621.23,24474.61,231.78,171.95,84.57,25464.13,23778.34
2024-09-03,25279.85,25321.7,25235.8,25313.4,212100,24682.44,24510.19,241.34,185.83,100.0,25530.18,23834.71
2024-09-04,25198.7,25216.0,25083.8,25089.95,253800,24742.75,24543.41,239.6,196.58,93.33,25554.7,23930.81
2024-09-05,25145.1,25275.45,25127.75,25250.5,222200,24785.13,24571.88,231.24,203.51,84.57,25587.65,23982.61
2024-09-06,24852.15,25168.75,24801.3,25093.7,311700,24821.89,24591.55,198.68,202.55,62.31,25560.35,24083.43
2024-09-09,24936.4,24957.5,24753.15,24823.4,254400,24850.33,24609.39,177.62,197.56,60.87,25558.29,24142.38
2024-09-10,25041.1,25130.5,24896.8,24999.4,251300,24885.04,24630.0,167.46,191.54,62.03,25556.2,24213.88
2024-09-11,24918.45,25113.7,24885.15,25034.0,279200,24924.01,24645.53,147.8,182.79,54.43,25495.96,24352.07
2024-09-12,25388.9,25433.35,24941.45,25059.65,380100,24986.27,24670.83,168.24,179.88,66.97,25463.9,24508.64
2024-09-13,25356.5,25430.5,25292.45,25430.45,250800,25027.04,24692.23,179.76,179.86,61.44,25483.41,24570.66
2024-09-16,25383.75,25445.7,25336.2,25406.65,168700,25067.59,24713.86,188.91,181.67,61.95,25497.33,24637.85
2024-09-17,25418.55,25441.65,25352.25,25416.9,216000,25103.58,24735.75,196.7,184.67,61.95,25523.73,24683.42
2024-09-18,25377.55,25482.2,25285.55,25402.4,215700,25133.94,24756.89,197.29,187.2,57.66,25540.21,24727.68
2024-09-19,25415.8,25611.95,25376.05,25487.05,314500,25164.16,24776.55,198.55,189.47,56.3,25559.18,24769.14
2024-09-20,25790.95,25849.25,25426.6,25525.95,533100,25212.55,24805.88,227.21,197.02,64.55,25664.67,24760.43
2024-09-23,25939.05,25956.0,25847.35,25872.55,209200,25258.97,24838.34,258.88,209.39,67.29,25804.74,24713.2
2024-09-24,25940.4,26011.55,25886.85,25921.45,384100,25305.1,24867.1,280.86,223.68,70.3,25917.0,24693.21
2024-09-25,26004.15,26032.8,25871.35,25899.45,278500,25352.7,24895.45,299.96,238.94,73.38,26026.71,24678.68
2024-09-26,26216.05,26250.9,25998.4,26005.4,370900,25405.9,24927.51,328.41,256.83,88.84,26174.55,24637.25
2024-09-27,26178.95,26277.35,26151.4,26248.25,490300,25453.05,24955.08,344.0,274.27,86.36,26290.42,24615.68
2024-09-30,25810.85,26134.7,25794.1,26061.3,343100,25479.66,24980.68,322.93,284.0,69.51,26327.46,24631.86
2024-10-01,25796.9,25907.6,25739.2,25788.45,247400,25505.51,25006.43,301.63,287.53,73.57,26359.17,24651.86
2024-10-03,25250.1,25639.45,25230.3,25452.85,423400,25508.08,25021.85,237.88,277.6,46.42,26358.15,24658.01
